Log file open, 12/03/22 20:14:06
[2022.12.04-02.14.11:882][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.04-02.14.11:885][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.04-02.14.11:886][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2022.12.04-02.14.11:888][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.04-02.14.11:890][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Light01.uasset"
[2022.12.04-02.14.11:892][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.04-02.14.11:893][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Light01_Cue.uasset"
[2022.12.04-02.14.11:895][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Light02.uasset"
[2022.12.04-02.14.11:895][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Light02_Cue.uasset"
[2022.12.04-02.14.11:898][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Smoke01.uasset"
[2022.12.04-02.14.11:899][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2022.12.04-02.14.11:901][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2022.12.04-02.14.11:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2022.12.04-02.14.11:908][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Music01.uasset"
[2022.12.04-02.14.11:909][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2022.12.04-02.14.11:911][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2022.12.04-02.14.11:914][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2022.12.04-02.14.11:917][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Steam01.uasset"
[2022.12.04-02.14.11:917][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2022.12.04-02.14.11:919][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Copper.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Metal_Copper.uasset"
[2022.12.04-02.14.11:921][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Gold.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Metal_Gold.uasset"
[2022.12.04-02.14.11:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Rust.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Metal_Rust.uasset"
[2022.12.04-02.14.11:925][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Metal_Steel.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Metal_Steel.uasset"
[2022.12.04-02.14.11:927][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Basalt.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Rock_Basalt.uasset"
[2022.12.04-02.14.11:929][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset"
[2022.12.04-02.14.11:931][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Sandstone.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Rock_Sandstone.uasset"
[2022.12.04-02.14.11:932][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Rock_Slate.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Rock_Slate.uasset"
[2022.12.04-02.14.11:935][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Tech_Checker_Dot.uasset"
[2022.12.04-02.14.11:937][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Tech_Hex_Tile.uasset"
[2022.12.04-02.14.11:939][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.uasset"
[2022.12.04-02.14.11:941][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Tech_Panel.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Tech_Panel.uasset"
[2022.12.04-02.14.11:944][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Lake.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Water_Lake.uasset"
[2022.12.04-02.14.11:947][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Water_Ocean.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Water_Ocean.uasset"
[2022.12.04-02.14.11:950][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.uasset"
[2022.12.04-02.14.11:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.uasset"
[2022.12.04-02.14.11:954][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Oak.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Wood_Oak.uasset"
[2022.12.04-02.14.11:956][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Pine.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Wood_Pine.uasset"
[2022.12.04-02.14.11:958][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Materials/M_Wood_Walnut.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Materials/M_Wood_Walnut.uasset"
[2022.12.04-02.14.11:963][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.04-02.14.11:968][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.04-02.14.12:008][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.04-02.14.12:013][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.04-02.14.12:017][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.04-02.14.12:061][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.04-02.14.12:067][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.12.04-02.14.12:072][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.12.04-02.14.12:080][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.12.04-02.14.12:085][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.12.04-02.14.12:091][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.12.04-02.14.12:096][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.12.04-02.14.12:101][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.12.04-02.14.12:104][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.12.04-02.14.12:106][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.12.04-02.14.12:110][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.12.04-02.14.12:112][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.12.04-02.14.12:116][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.12.04-02.14.12:118][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.12.04-02.14.12:121][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.12.04-02.14.12:124][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.04-02.14.12:165][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.04-02.14.12:168][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.04-02.14.12:174][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.04-02.14.12:176][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.04-02.14.12:179][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.04-02.14.12:222][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.04-02.14.12:226][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.04-02.14.12:231][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.04-02.14.12:236][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.04-02.14.12:240][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.04-02.14.12:245][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.04-02.14.12:250][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.04-02.14.12:254][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.04-02.14.12:257][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.04-02.14.12:261][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.04-02.14.12:264][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.04-02.14.12:265][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.04-02.14.12:268][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.04-02.14.12:270][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.12.04-02.14.12:272][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.12.04-02.14.12:276][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2022.12.04-02.14.12:279][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2022.12.04-02.14.12:282][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2022.12.04-02.14.12:285][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2022.12.04-02.14.12:287][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Frame_M.uasset"
[2022.12.04-02.14.12:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Frame_N.uasset"
[2022.12.04-02.14.12:290][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2022.12.04-02.14.12:295][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2022.12.04-02.14.12:301][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2022.12.04-02.14.12:340][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2022.12.04-02.14.12:344][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.12.04-02.14.12:384][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.12.04-02.14.12:388][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.12.04-02.14.12:391][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2022.12.04-02.14.12:395][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2022.12.04-02.14.12:437][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2022.12.04-02.14.12:442][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2022.12.04-02.14.12:446][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../Users/Lycoris/Documents/Unreal Projects/PixelArtGameFinal/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
